@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

iris,2,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0344,120,30,29,1,0,96.666667,3.333333,0,0.95,0.015206,0.092236,3.421263,19.566244,47.548875,1.483649,46.065226,1.584963,0.049455,1.535508,46.065226,1.535508,2906.392149,1,10,0,0,1,20,0,0,1,1,1,1,0.966667,0.016667,0.983333,0.033333,0.969697,0.966667,0.966583,1,82.398,0.996,0.28125,0.015625,14904,9984,3774,?
iris,2,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0346,120,30,30,0,0,100,0,0,1,0.018515,0.074451,4.165979,15.79339,47.548875,1.450397,46.098478,1.584963,0.048347,1.536616,46.098478,1.536616,2908.490116,1,10,0,0,1,20,0,0,1,1,1,1,1,0,1,0,1,1,1,1,82.6,1.096,0.28125,0,14904,9984,3774,?
iris,3,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0347,120,30,30,0,0,100,0,0,1,0.005461,0.018286,1.228726,3.879064,47.548875,0.3659,47.182975,1.584963,0.012197,1.572766,47.182975,1.572766,2976.914301,1,10,0,0,1,20,0,0,1,1,1,1,1,0,1,0,1,1,1,1,82.897,0.995,0.28125,0,14904,9984,3774,?
iris,3,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0348,120,30,28,2,0,93.333333,6.666667,0,0.9,0.044761,0.182575,10.071135,38.730102,47.548875,7.836573,39.712302,1.584963,0.261219,1.323743,43.224017,1.440801,2727.131852,1,10,0,0,1,20,0,0,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.993333,83.454,1.015,0.34375,0.015625,14904,9984,3774,?
iris,3,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.035,120,30,28,2,0,93.333333,6.666667,0,0.9,0.046836,0.181492,10.538083,38.500308,47.548875,7.825929,39.722946,1.584963,0.260864,1.324098,43.097031,1.436568,2719.119904,1,10,0,0,1,20,0,0,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.996667,81.918,1.13,0.375,0,14904,9984,3774,?
iris,3,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0351,120,30,29,1,0,96.666667,3.333333,0,0.95,0.020483,0.124551,4.608563,26.421317,47.548875,2.714242,44.834633,1.584963,0.090475,1.494488,45.511594,1.517053,2871.461908,1,10,0,0,1,20,0,0,1,1,1,1,0.966667,0.016667,0.983333,0.033333,0.969697,0.966667,0.966583,1,84.151,1.013,0.34375,0,14904,9984,3774,?
iris,3,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0353,120,30,27,3,0,90,10,0,0.85,0.069807,0.244019,15.706548,51.764198,47.548875,17.525688,30.023187,1.584963,0.58419,1.000773,40.82336,1.360779,2575.667258,1,10,0,0,1,20,0,0,1,1,1,1,0.9,0.05,0.95,0.1,0.923077,0.9,0.897698,0.983333,80.868,1.023,0.25,0,14904,9984,3774,?
iris,4,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0354,120,30,28,2,0,93.333333,6.666667,0,0.9,0.072003,0.219127,16.200649,46.483853,47.548875,9.444207,38.104668,1.584963,0.314807,1.270156,40.813007,1.360434,2575.014024,1,10,0,0,1,20,0,0,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.933333,0.933333,0.933333,0.983333,84.708,1.015,0.171875,0,14904,9984,3774,?
iris,4,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0355,120,30,30,0,0,100,0,0,1,0.019935,0.072648,4.4853,15.410937,47.548875,1.513422,46.035454,1.584963,0.050447,1.534515,46.035454,1.534515,2904.513734,1,10,0,0,1,20,0,0,1,1,1,1,1,0,1,0,1,1,1,1,80.582,0.993,0.328125,0,14904,9984,3774,?
iris,4,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0357,120,30,28,2,0,93.333333,6.666667,0,0.9,0.044092,0.203058,9.920716,43.075004,47.548875,10.208875,37.34,1.584963,0.340296,1.244667,43.233639,1.441121,2727.73895,1,10,0,0,1,20,0,0,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.933333,0.933333,0.933333,0.996667,80.479,0.988,0.40625,0.015625,14912,9984,3774,?
iris,4,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0358,120,30,29,1,0,96.666667,3.333333,0,0.95,0.037005,0.158415,8.326097,33.604986,47.548875,8.20768,39.341195,1.584963,0.273589,1.311373,44.293315,1.476444,2794.597022,1,10,0,0,1,20,0,0,1,1,1,1,0.966667,0.016667,0.983333,0.033333,0.969697,0.966667,0.966583,0.99,81.056,1.023,0.34375,0,14904,9984,3774,?
iris,4,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0359,120,30,30,0,0,100,0,0,1,0.001746,0.005178,0.392955,1.098452,47.548875,0.114264,47.434612,1.584963,0.003809,1.581154,47.434612,1.581154,2992.790776,1,10,0,0,1,20,0,0,1,1,1,1,1,0,1,0,1,1,1,1,82.841,0.991,0.296875,0,14904,9984,3774,?
iris,5,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0401,120,30,30,0,0,100,0,0,1,0.002716,0.01092,0.611129,2.316515,47.548875,0.180347,47.368528,1.584963,0.006012,1.578951,47.368528,1.578951,2988.621401,1,10,0,0,1,20,0,0,1,1,1,1,1,0,1,0,1,1,1,1,80.429,0.989,0.34375,0,14904,9984,3774,?
iris,5,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0402,120,30,27,3,0,90,10,0,0.85,0.065207,0.223385,14.671566,47.387186,47.548875,12.701398,34.847477,1.584963,0.42338,1.161583,41.325825,1.377527,2607.369258,1,10,0,0,1,20,0,0,1,1,1,1,0.9,0.05,0.95,0.1,0.902357,0.9,0.899749,0.983333,80.448,1,0.234375,0,14904,9984,3774,?
iris,5,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0404,120,30,29,1,0,96.666667,3.333333,0,0.95,0.025866,0.143368,5.81978,30.412898,47.548875,4.711655,42.83722,1.584963,0.157055,1.427907,45.130212,1.50434,2847.39938,1,10,0,0,1,20,0,0,1,1,1,1,0.966667,0.016667,0.983333,0.033333,0.969697,0.966667,0.966583,1,80.513,0.993,0.328125,0,14904,9984,3774,?
iris,5,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0405,120,30,29,1,0,96.666667,3.333333,0,0.95,0.02735,0.123153,6.153796,26.124663,47.548875,2.96199,44.586885,1.584963,0.098733,1.48623,45.042453,1.501415,2841.862395,1,10,0,0,1,20,0,0,1,1,1,1,0.966667,0.016667,0.983333,0.033333,0.969697,0.966667,0.966583,1,80.17,0.995,0.3125,0,14904,9984,3774,?
iris,5,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0406,120,30,29,1,0,96.666667,3.333333,0,0.95,0.027436,0.135546,6.173151,28.753692,47.548875,3.279065,44.26981,1.584963,0.109302,1.47566,44.931848,1.497728,2834.884009,1,10,0,0,1,20,0,0,1,1,1,1,0.966667,0.016667,0.983333,0.033333,0.969697,0.966667,0.966583,0.996667,80.204,1.017,0.15625,0,14904,9984,3774,?
soybean,1,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0413,546,137,127,10,0,92.70073,7.29927,0,0.919981,0.009877,0.084837,10.269938,38.700011,527.013868,90.844955,436.168913,3.846817,0.663102,3.183715,490.269516,3.57861,12701.854687,1,4,0,0,1,133,0,0,1,1,1,1,0.927007,0.009272,0.990728,0.072993,0.944618,0.927007,0.922746,0.99632,376.103,4.564,4.234375,0.078125,198296,182444,52791,?
soybean,1,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0419,546,137,133,4,0,97.080292,2.919708,0,0.968021,0.004901,0.056365,5.095601,25.711989,527.013868,28.307087,498.70678,3.846817,0.206621,3.640195,508.440947,3.711248,13172.638339,1,4,0,0,1,133,0,0,1,1,1,1,0.970803,0.003532,0.996468,0.029197,0.972263,0.970803,0.970758,0.999044,370.852,4.581,4.03125,0.0625,198296,182444,52791,?
soybean,1,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0425,546,137,127,10,0,92.70073,7.29927,0,0.920163,0.00901,0.080606,9.372406,36.788986,526.005374,58.988588,467.016785,3.839455,0.430574,3.408882,493.234891,3.600255,12772.116255,1,4,0,0,1,133,0,0,1,1,1,1,0.927007,0.007518,0.992482,0.072993,0.937962,0.927007,0.927637,0.996879,368.893,4.667,3.8125,0.0625,198296,182444,52791,?
soybean,1,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0431,547,136,124,12,0,91.176471,8.823529,0,0.903088,0.010842,0.092617,11.282721,42.29721,519.796469,94.448623,425.347846,3.822033,0.694475,3.127558,480.828274,3.535502,12437.62806,1,4,0,0,1,132,0,0,1,1,1,1,0.911765,0.013213,0.986787,0.088235,0.918663,0.911765,0.909886,0.992871,369.894,4.682,3.953125,0.03125,198637,182761,52474,?
soybean,1,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0438,547,136,126,10,0,92.647059,7.352941,0,0.919431,0.008638,0.083927,8.985969,38.308731,520.779277,74.727202,446.052075,3.829259,0.549465,3.279795,488.338897,3.590727,12637.738734,1,4,0,0,1,132,0,0,1,1,1,1,0.926471,0.01039,0.98961,0.073529,0.937811,0.926471,0.924369,0.996195,369.736,4.458,3.8125,0,198677,182761,52474,?
soybean,2,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0444,546,137,128,9,0,93.430657,6.569343,0,0.927979,0.007709,0.077004,8.016014,35.127012,526.988181,61.670169,465.318012,3.846629,0.450147,3.396482,496.819664,3.626421,12870.899669,1,4,0.007519,1,0.992481,132,0,0,0.8,1,0.888889,1,0.934307,0.009052,0.990948,0.065693,0.940963,0.934307,0.933748,0.996878,376.649,4.924,3.359375,0.046875,198296,182444,52791,?
soybean,2,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.045,546,137,127,10,0,92.70073,7.29927,0,0.920117,0.008331,0.07393,8.661999,33.72462,527.013868,51.103553,475.910314,3.846817,0.373019,3.473798,497.85017,3.633943,12898.25352,1,4,0,0,1,133,0,0,1,1,1,1,0.927007,0.008331,0.991669,0.072993,0.936516,0.927007,0.925271,0.997314,371.986,4.477,3.84375,0.03125,198296,182444,52791,?
soybean,2,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0456,546,137,122,15,0,89.051095,10.948905,0,0.879754,0.012096,0.093257,12.586531,42.584445,525.048252,97.02812,428.020132,3.832469,0.708234,3.124235,482.504773,3.521933,12489.119611,1,4,0,0,1,133,0,0,1,1,1,1,0.890511,0.014762,0.985238,0.109489,0.925877,0.890511,0.892421,0.992437,359.84,4.453,3.765625,0.03125,198320,182444,52791,?
soybean,2,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0502,547,136,124,12,0,91.176471,8.823529,0,0.90326,0.010681,0.088851,11.110552,40.556347,520.779277,85.803043,434.976234,3.829259,0.630905,3.198355,483.354367,3.554076,12508.74393,1,4,0,0,1,132,0,0,1,1,1,1,0.911765,0.01249,0.98751,0.088235,0.928802,0.911765,0.910415,0.993125,360.254,4.396,3.359375,0.0625,198637,182761,52474,?
soybean,2,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0508,547,136,125,11,0,91.911765,8.088235,0,0.911206,0.008224,0.079563,8.554597,36.316851,520.779277,67.140654,453.638624,3.829259,0.493681,3.335578,489.056189,3.596001,12656.301556,1,4,0,0,1,132,0,0,1,1,1,1,0.919118,0.010758,0.989242,0.080882,0.935711,0.919118,0.917074,0.996322,364.434,4.527,3.796875,0.03125,198653,182761,52474,?
soybean,3,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0515,546,137,130,7,0,94.890511,5.109489,0,0.943928,0.006624,0.070213,6.890706,32.046846,525.976905,55.280847,470.696059,3.839247,0.40351,3.435738,502.463255,3.667615,13011.389787,1,4,0,0,1,133,0,0,1,1,1,1,0.948905,0.007942,0.992058,0.051095,0.952845,0.948905,0.948279,0.996665,359.569,4.535,4.015625,0.03125,198408,182444,52791,?
soybean,3,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0521,546,137,125,12,0,91.240876,8.759124,0,0.903905,0.010248,0.085791,10.659874,39.155343,526.03106,71.65345,454.37761,3.839643,0.523018,3.316625,487.306967,3.556985,12619.257555,1,4,0,0,1,133,0,0,1,1,1,1,0.912409,0.011165,0.988835,0.087591,0.933117,0.912409,0.911911,0.994555,360.031,4.479,3.84375,0.078125,198344,182444,52791,?
soybean,3,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0527,546,137,131,6,0,95.620438,4.379562,0,0.952073,0.008121,0.070376,8.44381,32.103333,527.013868,59.386168,467.627699,3.846817,0.433476,3.413341,498.289673,3.637151,12909.640122,1,4,0,0,1,133,0,0,1,1,1,1,0.956204,0.004799,0.995201,0.043796,0.964798,0.956204,0.955126,0.9964,360.491,4.465,3.875,0.03125,198296,182444,52791,?
soybean,3,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0533,547,136,126,10,0,92.647059,7.352941,0,0.91936,0.009305,0.081614,9.679533,37.251447,520.833432,76.755996,444.077436,3.829658,0.564382,3.265275,487.534908,3.584816,12617.27438,1,4,0,0,1,132,0,0,1,1,1,1,0.926471,0.010318,0.989682,0.073529,0.946428,0.926471,0.926176,0.993651,360.615,4.586,3.625,0.046875,198749,182761,52474,?
soybean,3,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0539,547,136,122,14,0,89.705882,10.294118,0,0.887117,0.013095,0.101714,13.622025,46.427956,520.753591,110.688719,410.064873,3.829071,0.813888,3.015183,470.197661,3.457336,12167.643077,1,4,0,0,1,132,0,0,1,1,1,1,0.897059,0.013008,0.986992,0.102941,0.910128,0.897059,0.895665,0.989327,360.529,4.503,3.78125,0.03125,198717,182761,52474,?
soybean,4,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0545,546,137,128,9,0,93.430657,6.569343,0,0.928109,0.007559,0.080704,7.859206,36.814794,527.013868,73.938211,453.075656,3.846817,0.539695,3.307122,496.711187,3.625629,12868.744864,1,4,0,0,1,133,0,0,1,1,1,1,0.934307,0.008056,0.991944,0.065693,0.945499,0.934307,0.931897,0.998896,360.249,4.519,3.296875,0.03125,198424,182444,52791,?
soybean,4,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0551,546,137,130,7,0,94.890511,5.109489,0,0.944082,0.006319,0.069273,6.569897,31.600292,527.013868,36.721576,490.292292,3.846817,0.268041,3.578776,503.450846,3.674824,13043.355286,1,4,0,0,1,133,0,0,1,1,1,1,0.948905,0.006844,0.993156,0.051095,0.957387,0.948905,0.948852,0.997669,360.722,4.461,3.765625,0.0625,198400,182444,52791,?
soybean,4,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0557,546,137,129,8,0,94.160584,5.839416,0,0.936149,0.00726,0.074071,7.548263,33.788828,527.013868,63.958431,463.055436,3.846817,0.46685,3.379967,498.759138,3.640578,12921.80299,1,4,0,0,1,133,0,0,1,1,1,1,0.941606,0.006123,0.993877,0.058394,0.95123,0.941606,0.941548,0.995916,361.081,4.468,3.96875,0.015625,198440,182444,52791,?
soybean,4,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0603,547,136,129,7,0,94.852941,5.147059,0,0.943451,0.005625,0.062632,5.853566,28.603386,519.796469,31.887786,487.908684,3.822033,0.234469,3.587564,500.950944,3.683463,12958.142973,1,4,0,0,1,132,0,0,1,1,1,1,0.948529,0.004963,0.995037,0.051471,0.960866,0.948529,0.947976,0.998064,360.87,4.554,3.984375,0.03125,198637,182761,52474,?
soybean,4,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0609,547,136,123,13,0,90.441176,9.558824,0,0.894987,0.011571,0.09521,12.040971,43.481301,519.770783,103.220478,416.550305,3.821844,0.758974,3.06287,475.223645,3.494292,12292.028591,1,4,0,0,1,132,0,0,1,1,1,1,0.904412,0.013508,0.986492,0.095588,0.917226,0.904412,0.903063,0.990367,361.463,4.478,3.90625,0.03125,198709,182761,52474,?
soybean,5,1,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0615,546,137,124,13,0,90.510949,9.489051,0,0.895524,0.011294,0.092097,11.755394,42.06956,523.52419,101.798759,421.725431,3.821344,0.743057,3.078288,481.631932,3.515562,12457.590834,1,4,0,0,1,133,0,0,1,1,1,1,0.905109,0.014181,0.985819,0.094891,0.923019,0.905109,0.901906,0.993547,361.999,4.503,3.6875,0.015625,198304,182444,52791,?
soybean,5,2,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0622,546,137,125,12,0,91.240876,8.759124,0,0.90424,0.0104,0.087659,10.813398,39.988092,526.984085,73.617271,453.366814,3.846599,0.537352,3.309247,488.362016,3.564686,12652.204445,1,4,0,0,1,133,0,0,1,1,1,1,0.912409,0.009726,0.990274,0.087591,0.925281,0.912409,0.90969,0.997105,382.689,5.058,3.890625,0.0625,198336,182444,52791,?
soybean,5,3,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0629,546,137,129,8,0,94.160584,5.839416,0,0.936104,0.006069,0.070295,6.306145,32.040058,529.440897,41.306902,488.133994,3.864532,0.30151,3.563022,504.877759,3.685239,13094.766416,1,4,0,0,1,133,0,0,1,1,1,1,0.941606,0.006882,0.993118,0.058394,0.946231,0.941606,0.939678,0.998602,395.462,4.906,4.46875,0.046875,198312,182444,52791,?
soybean,5,4,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0635,547,136,125,11,0,91.911765,8.088235,0,0.911532,0.009326,0.085782,9.701631,39.154099,520.833432,69.974552,450.858879,3.829658,0.514519,3.315139,487.244182,3.582678,12609.750451,1,4,0,0,1,132,0,0,1,1,1,1,0.919118,0.008574,0.991426,0.080882,0.94666,0.919118,0.920555,0.994841,395.947,4.893,3.90625,0.03125,198645,182761,52474,?
soybean,5,5,weka.classifiers.lazy.IB1IC_facor_threshold2,'',-6152184127304895851,20190218.0642,547,136,127,9,0,93.382353,6.617647,0,0.927355,0.006258,0.067078,6.511996,30.63299,519.826252,39.212757,480.613496,3.822252,0.288329,3.533923,497.000533,3.654416,12856.191189,1,4,0,0,1,132,0,0,1,1,1,1,0.933824,0.005432,0.994568,0.066176,0.924965,0.933824,0.925277,0.998504,398.165,4.855,4.359375,0.078125,198637,182761,52474,?
