Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary
iris,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,4,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,4,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,4,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,4,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,4,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,5,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,5,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,5,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,5,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
iris,5,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,120.0,30.0,10.0,20.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.4444444444444446,0.47140452079103173,100.0,100.0,47.548875021634686,47.548875021634686,0.0,1.5849625007211563,1.5849625007211563,0.0,0.0,0.0,0.0,1.0,10.0,1.0,20.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,1273.0,9984.0,3774.0,?
soybean,1,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.09617493769952302,0.21921625739269743,100.0,100.0,527.0138675299487,527.0138675299487,0.0,3.846816551313494,3.846816551313494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,1,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.09617493769952302,0.21921625739269743,100.0,100.0,527.0138675299487,527.0138675299487,0.0,3.846816551313494,3.846816551313494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,1,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.09613822036520143,0.2191039018913308,100.0,100.00000000000001,526.0053735399885,526.0053735399885,0.0,3.8394552813137843,3.8394552813137843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,1,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,547.0,136.0,19.0,117.0,0.0,13.970588235294118,86.02941176470588,0.0,0.0,0.09609283549759867,0.21896816109311928,100.0,100.0,519.7964692078409,519.7964692078409,0.0,3.82203286182236,3.82203286182236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13970588235294118,0.13970588235294118,0.8602941176470589,0.8602941176470589,0.01951773356401384,0.13970588235294118,0.034250474383301706,0.5,0.0,0.0,0.0,0.0,1956.0,182761.0,52474.0,?
soybean,1,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,547.0,136.0,19.0,117.0,0.0,13.970588235294118,86.02941176470588,0.0,0.0,0.0961297574637071,0.21908020235975925,100.0,100.0,520.7792771572912,520.7792771572912,0.0,3.8292593908624353,3.8292593908624353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13970588235294118,0.13970588235294118,0.8602941176470589,0.8602941176470589,0.01951773356401384,0.13970588235294118,0.034250474383301706,0.5,0.001,0.0,0.0,0.0,1956.0,182761.0,52474.0,?
soybean,2,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.09617493769952302,0.21921550528940562,100.0,100.0,526.9881814894392,526.9881814894392,0.0,3.846629061966709,3.846629061966709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,2,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.096174937699523,0.21921625739269732,99.99999999999999,100.0,527.0138675299494,527.0138675299494,0.0,3.8468165513134993,3.8468165513134993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,2,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.09610150303087982,0.21899299448771012,100.0,100.0,525.0482516310493,525.0482516310493,0.0,3.8324689900076594,3.8324689900076594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,2,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,547.0,136.0,19.0,117.0,0.0,13.970588235294118,86.02941176470588,0.0,0.0,0.09612975746370711,0.21908020235975922,100.0,100.0,520.7792771572911,520.7792771572911,0.0,3.8292593908624344,3.8292593908624344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13970588235294118,0.13970588235294118,0.8602941176470589,0.8602941176470589,0.01951773356401384,0.13970588235294118,0.034250474383301706,0.5,0.0,0.0,0.0,0.0,1956.0,182761.0,52474.0,?
soybean,2,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,547.0,136.0,19.0,117.0,0.0,13.970588235294118,86.02941176470588,0.0,0.0,0.09612975746370711,0.21908020235975922,100.0,100.0,520.7792771572911,520.7792771572911,0.0,3.8292593908624344,3.8292593908624344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13970588235294118,0.13970588235294118,0.8602941176470589,0.8602941176470589,0.01951773356401384,0.13970588235294118,0.034250474383301706,0.5,0.0,0.0,0.0,0.0,1956.0,182761.0,52474.0,?
soybean,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,19.0,118.0,0.0,13.86861313868613,86.13138686131387,0.0,0.0,0.09613550056265896,0.2190961901300878,100.00000000000001,100.0,525.9769051890394,525.9769051890394,0.0,3.839247483131674,3.839247483131674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.1386861313868613,0.1386861313868613,0.8613138686131386,0.8613138686131386,0.019233843039053757,0.1386861313868613,0.03378251918397904,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.09613822036520138,0.21910465437771476,100.00000000000001,100.0,526.0310595804984,526.0310595804984,0.0,3.8396427706605727,3.8396427706605727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,546.0,137.0,18.0,119.0,0.0,13.138686131386862,86.86131386861314,0.0,0.0,0.09617493769952297,0.2192162573926974,100.0,100.0,527.0138675299485,527.0138675299485,0.0,3.8468165513134926,3.8468165513134926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13138686131386862,0.13138686131386862,0.8686131386861314,0.8686131386861314,0.017262507325909747,0.13138686131386862,0.030515658111608192,0.5,0.0,0.0,0.0,0.0,1956.0,182444.0,52791.0,?
soybean,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,547.0,136.0,18.0,118.0,0.0,13.235294117647058,86.76470588235294,0.0,0.0,0.0961324924241596,0.21908869384774024,100.0,100.0,520.8334315487504,520.8334315487504,0.0,3.829657584917282,3.829657584917282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,1.0,4.0,0.0,0.0,0.0,0.5,0.1323529411764706,0.1323529411764706,0.8676470588235294,0.8676470588235294,0.017517301038062285,0.1323529411764706,0.030939648586707412,0.5,0.0,0.0,0.0,0.0,1956.0,182761.0,52474.0,?
soybean,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.0190218030300003E7,547.0,136.0,19.0,117.0,0.0,13.970588235294118,86.02941176470588,0.0,0.0,0.09612975746370715,0.21907945244630284,100.0,100.0,520.753591116781,520.753591116781,0.0,3.8290705229175073,3.8290705229175073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,1.0,4.0,0.0,0.0,0.0,0.5,0.13970588235294118,0.13970588235294118,0.8602941176470589,0.8602941176470589,0.01951773356401384,0.13970588235294118,0.034250474383301706,0.5,0.0,0.0,0.0,0.0,1956.0,182761.0,52474.0,?
